trajectory_idx,fitted_W,fitted_D,v0,direction,r2,rmse,model_type,success
32,0.3042805012903292,3.670874607727986,0.85,1,-219.76640230699311,0.2838307028244915,SAM,True
33,0.332523942420218,3.7208824337702877,0.97,1,-203.89893971759335,0.34037928326194583,SAM,True
34,0.8951587983861371,4.1617900706493165,0.81,2,-1.270469815072421,0.20558491890881378,SAM,True
35,0.09443871631020732,2.0000000000000004,0.98,1,-34.729949925773276,0.20534879985745808,SAM,True
36,0.7367040559231761,3.964809964749353,0.82,2,-3.1263185439365992,0.2658813143025383,SAM,True
37,0.2819002974652894,3.750530962633802,0.86,1,-146.87735208674047,0.3007821225291608,SAM,True
38,0.058366420581981396,2.0000000000000004,0.8,2,-201.71799094383528,0.17241393850847442,SAM,True
39,0.4752473434298015,3.6282610260979853,0.85,2,-8.397501838508385,0.26336420726740595,SAM,True
40,0.4231686362786234,3.787979982352745,0.71,1,-13.92256244116895,0.2325484237407311,SAM,True
41,0.20739285937553237,3.523039219632127,0.97,2,-752.9844626064723,0.33489578798890957,SAM,True
42,0.42008891779831675,3.6491826278481203,0.86,2,-16.295002515105534,0.28494861476727995,SAM,True
43,0.31775492056863613,3.6440308449358825,1.03,2,-308.6563203683875,0.3594454104735603,SAM,True
44,0.18311266755424027,2.0000000000000004,0.97,1,-2.099104355426493,0.19325451246282627,SAM,True
45,0.45541378198863364,3.585999735472758,0.99,2,-15.226256412466569,0.3385138219822704,SAM,True
47,0.21091743163875615,3.6667152405122514,0.81,1,-246.03709093296604,0.2744928282024042,SAM,True
48,1.401896310859845,4.70160574518532,0.78,1,0.7536559896015838,0.10202039048532598,SAM,True
49,0.2693845985287181,3.6968470772537234,0.66,1,-17.861755332131825,0.17798085957483037,SAM,True
50,0.3104140917313989,3.653631093217106,1.07,2,-211.19718119636715,0.35002932798691383,SAM,True
51,1.3755655277009096,3.915170936922923,1.62,1,-3.7064568690500366,0.509762115944864,SAM,True
52,0.2483056149589208,3.5923649679039573,1.07,1,-1478.5304918033103,0.37709107065431285,SAM,True
53,0.7055538215227122,3.961572688962497,0.68,1,-1.3589937415212017,0.2020206944192177,SAM,True
54,0.22912098650061619,3.5315819633504058,1.17,2,-5414.935200791387,0.4191574142415626,SAM,True
55,0.13678809143139078,2.0000000000000004,0.96,2,-10.91672799254265,0.20329564519343918,SAM,True
56,0.2956719087698717,3.4936716018816334,1.48,1,-760.4367883444943,0.5225357575634917,SAM,True
57,0.41793701338051764,2.0000000000000004,0.92,1,0.5556954573761317,0.1631305630255954,SAM,True
58,0.5724591399224258,3.8523520731460454,0.86,2,-9.890597454331996,0.2814717993527978,SAM,True
59,0.2054963825751942,3.7043291237929377,0.6,2,-275.734818697299,0.20441181539995482,SAM,True
60,0.1500449800982503,2.4989992015322744,1.23,2,-8.191877134346608,0.27781629600839636,SAM,True
61,0.26926102412449215,3.5963492655218334,0.74,1,-60.5491270239594,0.24641815427593275,SAM,True
62,0.5784530653161484,3.83881734302069,0.94,1,-11.186997760656974,0.32111397984659373,SAM,True
63,0.19086287837188917,2.0000000000000004,1.06,2,-4.199671173087621,0.21054222545123738,SAM,True
64,1.245260800302923,4.9892085043081495,0.7,1,0.8280887513185035,0.07574966930483133,SAM,True
65,0.3655815318227724,3.690888081087926,0.91,1,-89.08691470719754,0.29984452784365295,SAM,True
66,0.09242778801050248,2.0000000000000004,1.02,1,-55.85894705148079,0.22391057400693185,SAM,True
67,0.46783489393828576,3.833184244431886,1.07,2,-69.85655165923086,0.3620561014118904,SAM,True
68,0.1597032418460627,2.0000000000000004,0.82,1,-3.5318174434323693,0.16131958029664226,SAM,True
69,0.3141063819090498,3.6164225033349933,1.09,2,-142.15457392350004,0.3991916150280254,SAM,True
70,0.4805715603192995,3.9561712978445347,0.96,2,-28.6578482378791,0.31506319691798557,SAM,True
71,0.10882913418530545,2.0000000000000004,1.18,2,-40.86930685923021,0.2643788988889437,SAM,True
72,0.10321397785805682,2.491749864083466,0.71,1,-3.0617581057515126,0.16718476216223382,SAM,True
73,0.11405319717149293,2.0000000000000004,0.8,1,-7.878030309078282,0.16565731739519787,SAM,True
74,0.41062855894621764,3.956660181220482,0.8,2,-14.341656587109535,0.2586572705865657,SAM,True
75,0.23998918992854376,2.0000000000000004,1.32,2,-3.4062256931071673,0.2809405974297866,SAM,True
76,1.4141848685845748,3.9193403048909135,1.49,2,-1.9243772503433565,0.464240113512786,SAM,True
77,0.6199318371145495,3.6899582453549393,1.22,2,-18.46117062522789,0.4088860514300197,SAM,True
78,0.17781231503365122,3.490461868578602,0.69,2,-98.97780282611109,0.24249936875029238,SAM,True
79,0.07649820294903029,2.0000000000000004,0.97,1,-60.52856457799275,0.21103752316622332,SAM,True
80,0.2596740249056397,3.923879881737542,0.63,2,-10.325209486787887,0.17428198944114995,SAM,True
81,0.8011030078664443,4.942440689782542,0.82,2,0.7621857144045493,0.09598669823081328,SAM,True
82,0.23169288114169298,3.7211998667814337,0.47,1,-22.696832931837903,0.16632687887994785,SAM,True
83,0.32726476873338034,3.956801105370222,0.48,1,-12.679429035104786,0.1521817116359006,SAM,True
84,0.24362322990532947,3.552499181963424,0.59,2,-20.07200347346819,0.19680026012237517,SAM,True
85,0.7284341314040126,3.820314588039025,1.0,1,-5.1794572348424825,0.3549965537316641,SAM,True
86,0.10824423939602781,2.0000000000000004,0.82,1,-14.13852338335465,0.16630673719412303,SAM,True
87,0.12041849971356396,2.0000000000000004,0.55,2,-1.4031768348614144,0.10490878410496982,SAM,True
88,0.6336241461867744,3.796119833594664,0.69,2,-1.4098977634743184,0.21030084107126315,SAM,True
89,0.2907160396935451,2.500460929562732,1.16,2,-0.6545681054525652,0.27916788466638814,SAM,True
90,0.0819588893157962,2.0000000000000004,0.79,2,-27.996002551481652,0.17097122603576936,SAM,True
91,0.6005168936427122,3.7743986250708272,0.9,1,-6.863189818785245,0.29427300553601277,SAM,True
92,0.0903862390921207,2.0000000000000004,0.91,1,-28.484423159937098,0.2022073654970916,SAM,True
93,0.5691278036460877,3.8755086467520674,1.0,1,-18.828801736796407,0.34929445613480375,SAM,True
94,0.3699341599295834,3.6981996879736694,0.96,2,-125.5949491446668,0.32567823413818686,SAM,True
95,0.20436777959741192,2.0000000000000004,1.11,2,-3.1818062828860176,0.22884221656106546,SAM,True
96,0.0792352226634803,2.0000000000000004,0.99,2,-113.45809386782501,0.20650893732285056,SAM,True
0,0.33204961314166775,3.751378560885998,0.88,1,-46.52088572626725,0.25842867021837707,SAM,True
1,0.6122256610370762,4.094877760429056,0.85,2,-9.928482553114353,0.22405084796681743,SAM,True
2,0.2163313467393168,2.610541950856556,0.74,1,0.24688334306875703,0.1302450168651838,SAM,True
3,0.27763808143801794,3.640186770169096,1.09,1,-1161.4207602597614,0.3859738911311113,SAM,True
4,0.35789244633405576,3.6918280557381196,0.93,2,-116.41171595670627,0.3163273001290646,SAM,True
5,0.116048323988136,2.0000000000000004,0.9,1,-11.467705444829473,0.17120587263216075,SAM,True
6,0.49892715672740046,3.7167301066942713,0.93,1,-17.470083653313292,0.30142023288062725,SAM,True
7,0.39693351793495263,3.667162007899187,0.76,1,-12.917293004015198,0.2561097458667351,SAM,True
8,0.10210637110358235,2.0000000000000004,0.97,2,-17.08804881602088,0.2141804881001038,SAM,True
9,0.1594873156245849,2.0000000000000004,1.21,2,-8.689026684038641,0.24971699128908445,SAM,True
10,0.42807909739828787,3.8930206944025523,1.05,2,-21.73921465587474,0.31329836672316436,SAM,True
11,0.37650793432509555,3.8730709495922344,0.78,2,-37.84145759260855,0.27394519274711665,SAM,True
12,0.3369707444255046,3.785970197762965,0.79,2,-88.77693675516628,0.2726384282448229,SAM,True
13,0.31484835325083643,3.579590767577332,1.34,2,-1544.2486200597475,0.4766690225865169,SAM,True
14,0.08371306338635402,2.0000000000000004,1.03,1,-44.18588821137893,0.22775732626342238,SAM,True
15,0.23828968961850508,2.7755970967249146,1.28,1,-1.5375079821298407,0.2854218866660472,SAM,True
16,0.26585363160675,3.714537216451447,0.89,1,-256.01567737290827,0.3081926568397307,SAM,True
17,0.11599943124195337,2.0000000000000004,1.01,2,-16.14859456751034,0.2053911941541687,SAM,True
18,0.2690166173589116,3.552650754902918,0.97,2,-181.852459380561,0.3243772791456732,SAM,True
19,0.4074801604530018,3.6167487971895755,0.6,2,-3.3195631806268358,0.19167118107738426,SAM,True
20,0.20591344539293677,3.5893047835021457,0.63,2,-37.475490750940665,0.18873321006731528,SAM,True
21,0.23346589402716003,3.5203128137231543,1.13,2,-1881.8575159251411,0.3979536978901737,SAM,True
22,0.17061759658361833,2.4013799724252793,0.92,2,-2.1817727350934377,0.21209851525803924,SAM,True
23,0.4362396710951147,2.0000000000000004,0.83,1,0.7080998673565213,0.14673264508194667,SAM,True
24,0.402945941225264,3.8119859768627307,1.01,1,-106.20324193261412,0.33785300331320256,SAM,True
25,0.2093129587352756,3.529196167916209,0.86,2,-142.41985618598275,0.29035827568775807,SAM,True
26,0.24796544759115874,3.6096517434848754,0.76,1,-43.97101268050641,0.22813461527194173,SAM,True
27,0.4223687173864649,3.736314042457017,1.14,2,-58.82198667095789,0.35069136441837584,SAM,True
28,0.6094376087708758,3.88070175165968,1.0,2,-17.779487490910928,0.3333034428591055,SAM,True
29,0.09898979317382252,2.0000000000000004,1.1,1,-48.71036435858258,0.24458322789078304,SAM,True
30,0.5949163277060319,3.9191340098147363,1.19,1,-38.54548352455574,0.40579425231956046,SAM,True
31,0.06862635289470694,2.0000000000000004,0.76,1,-56.148941019478684,0.15525737287680064,SAM,True
32,0.2825369154937264,3.6877508527849994,0.92,2,-234.1777659692525,0.33278756252687824,SAM,True
33,0.25156481486402243,3.5309868709831407,0.78,2,-64.50741573979262,0.26437434122419884,SAM,True
34,0.16870016722352618,2.0000000000000004,0.77,2,-2.2492894273065964,0.15393176490936994,SAM,True
35,0.1369933954716533,2.0000000000000004,1.17,2,-14.686438692422616,0.23915006893700205,SAM,True
36,0.2481101706041385,3.616893484858973,0.82,2,-348.96640874498354,0.27633163178338455,SAM,True
37,0.2616735784969786,3.6076512827505405,0.86,1,-246.6547144861364,0.2980249768111859,SAM,True
38,0.3513308665468848,3.6450012794123015,1.12,2,-309.1732322440222,0.38464611239475516,SAM,True
39,0.07256937095062883,2.4280984994694004,0.82,2,-10.289936488615751,0.20731127737785515,SAM,True
40,0.28578402279312937,3.613451712406364,1.11,1,-1537.096327025967,0.3876691786997093,SAM,True
41,0.10181378732013194,2.0000000000000004,0.85,2,-12.568205977512525,0.17848242692837585,SAM,True
42,0.2828546307654615,3.5274224617159384,0.91,2,-70.63238858331654,0.3146032225350756,SAM,True
43,0.07233933566180943,2.0000000000000004,0.63,2,-11.020873867238365,0.14511059562271839,SAM,True
44,0.16239969267111395,2.0000000000000004,1.02,1,-7.046194525993908,0.20922283539670386,SAM,True
45,0.6753578004192893,3.8556974714758048,0.94,2,-7.933828164403662,0.28204613479710977,SAM,True
46,0.18600575782097625,3.6960324907110342,0.57,1,-18.953666411838245,0.1573350533538614,SAM,True
47,0.5552935770877361,3.712066461768315,1.07,1,-15.941229928587983,0.3791755788037409,SAM,True
48,1.0785292331262386,4.045974340882792,0.94,2,-0.6828493926117971,0.26503419879094486,SAM,True
49,0.09977379595597569,2.0000000000000004,1.09,1,-50.326723172147325,0.22506633770029655,SAM,True
50,0.44321891564937194,3.847940352073416,0.85,1,-36.37389191809598,0.28985601431034647,SAM,True
51,0.6992303301151116,3.7617622093523444,1.11,2,-0.4152110071211046,0.19102196260225812,SAM,True
52,0.17968015792139425,3.502413673393203,0.89,2,-501.8726117144095,0.3033490715621522,SAM,True
53,0.3226023422948204,3.8179374113834275,0.63,1,-41.72767991952653,0.2041651670150746,SAM,True
54,0.6496316970064847,2.887472601559339,1.3,2,0.7588335030950321,0.15343405035497013,SAM,True
55,0.3364378885560238,2.5850576686414373,1.05,1,0.35217403628423305,0.1715676809291367,SAM,True
56,0.3843800859658876,3.449786423227743,1.09,2,-9.769092256137357,0.286037641352442,SAM,True
57,0.11961645966956753,2.0000000000000004,1.02,2,-15.173509620133352,0.22071533230889617,SAM,True
58,0.5678341797334912,3.7004220027442747,1.29,1,-39.327350466154606,0.4035786368933864,SAM,True
59,0.0904883637572703,2.5718940403244255,1.1,1,-8.087981156108382,0.2782617462930243,SAM,True
60,1.931034701381618,3.943636871336823,1.27,1,0.41824959537196427,0.37607045350755086,SAM,True
61,0.2320585834433619,3.598025866052689,0.76,2,-169.9167909966978,0.2685644909525577,SAM,True
62,0.16371926823737276,3.541737328347732,0.71,1,-775.9270175049587,0.25295791974498144,SAM,True
63,0.4285839681544069,3.7830565413356187,0.74,2,-16.575320296379264,0.250137648641547,SAM,True
64,0.4188976304183153,3.708760473900196,1.1,2,-172.85684714369214,0.35326011140697844,SAM,True
65,0.3451318470033317,3.5217175098436146,0.67,2,-6.584785424248797,0.20313159841241182,SAM,True
66,0.10408469107174312,2.0000000000000004,0.92,1,-19.68114167833133,0.1990869529575928,SAM,True
67,0.05038663702160111,2.0000000000000004,0.5,1,-24.130276683758726,0.1028082830827462,SAM,True
68,0.3142085479915925,4.3173590966479045,0.42,2,-0.17435075413836998,0.07364205172733167,SAM,True
69,0.5418338995711361,3.6100560225318783,1.2,1,-19.519250191818866,0.39655962158306,SAM,True
70,0.14141582704850128,3.6280569329842267,0.52,1,-346.6461071888407,0.18164551200977394,SAM,True
71,0.09632638904248332,2.399377663752524,1.09,2,-11.947509069784507,0.2764860820633309,SAM,True
72,0.23937042641804546,2.550511283298201,0.72,2,0.37085402227598296,0.13316276542508793,SAM,True
73,0.5504757797491637,2.5172501207205498,0.92,2,0.6933332499406097,0.2076472829704985,SAM,True
74,0.34029247796602213,4.118904528120183,0.56,2,-6.554185549332506,0.14910793654723228,SAM,True
75,0.20398077517751464,3.643004035197623,0.71,2,-375.59179649061497,0.24063406788814634,SAM,True
76,0.2808789742749847,3.589715046862157,1.06,1,-314.0430609231243,0.38647776858994437,SAM,True
77,0.0835401999998156,2.0000000000000004,0.82,2,-36.82764994851519,0.17317115167713376,SAM,True
78,0.13186050122094334,2.5069205402056287,0.7,1,-1.703143271027995,0.1373262759334845,SAM,True
79,0.43273112471393904,3.9554909695401386,0.97,1,-18.59108583384952,0.2879056933305747,SAM,True
80,0.16628392923636634,3.6705268336339354,0.63,2,-177.28004610971337,0.20973936535035986,SAM,True
81,0.22092887748949375,3.5117085116955873,0.93,1,-214.92274644993662,0.31548652776871916,SAM,True
82,0.0676091115618368,2.0000000000000004,0.62,2,-15.756726355824949,0.14126957748405697,SAM,True
83,0.28817111644418203,3.711228956400858,0.88,2,-154.23772007526568,0.30114502102935303,SAM,True
84,0.4458506998399266,3.715060420083302,0.91,2,-28.31216587261166,0.30274050710499334,SAM,True
85,0.741350327652242,4.087114876555626,1.31,2,-11.588141413570135,0.38484088255354565,SAM,True
86,0.6472488523118941,4.4929993725484145,0.8,2,-0.8224342888281726,0.17557008295552942,SAM,True
87,0.40770143505310824,3.755031506244749,0.82,1,-6.752725112844165,0.20537718071378933,SAM,True
88,0.37766637006600484,3.9357069498461996,0.83,2,-30.697280363894254,0.27470584308736734,SAM,True
89,0.07974554618878556,2.0000000000000004,0.62,1,-16.161538956449384,0.1267210464640316,SAM,True
90,0.4745706893822354,3.9947750815142813,0.79,1,-22.062545883073646,0.2404514088688821,SAM,True
91,0.11860227816986565,2.0000000000000004,0.93,1,-12.09604036530398,0.1867043556073385,SAM,True
92,0.4832491428102989,3.6403312523181084,0.92,1,-10.231659807270905,0.3189621040196659,SAM,True
93,0.4425961709224206,3.5047405256782422,1.22,2,-22.830218327061925,0.4311264126664992,SAM,True
94,0.18656057052817257,2.0000000000000004,1.18,1,-5.233750100587903,0.2515706140852159,SAM,True
95,0.16542567144296544,3.5826008122222457,0.4,2,-11.415275933111026,0.10886002494448457,SAM,True
96,0.1481334109882295,3.526319253312547,0.63,1,-185.77590021705626,0.21651531861620985,SAM,True
97,1.3822293572885365,4.774897353461688,0.81,1,0.7522783401076962,0.09464063483396884,SAM,True
98,0.27559687920021714,3.715766350371709,0.81,2,-216.7330674949281,0.28650163893931413,SAM,True
99,0.1385438136830096,2.0000000000000004,1.07,2,-8.382830058234301,0.22824220598877687,SAM,True
100,0.08694051916850366,2.0000000000000004,0.82,2,-28.390716729844222,0.18202966827981384,SAM,True
101,0.35940354977595884,3.591632503867664,1.48,1,-1862.417968121184,0.5160436627110139,SAM,True
102,0.11819898196838471,2.0000000000000004,0.86,2,-6.713411515309662,0.18137723151706694,SAM,True
103,0.09061918811016502,2.0000000000000004,0.76,2,-17.057935003525284,0.14891563551799794,SAM,True
104,0.16075361053639275,2.0000000000000004,0.93,2,-3.894893128621942,0.19832206398388502,SAM,True
105,0.12016144029406355,2.0000000000000004,0.63,1,-3.855929197191717,0.13227780704083694,SAM,True
106,0.2984944547907303,3.912634579182727,0.63,2,-44.196117112369635,0.21615571680988824,SAM,True
107,0.21666649479920785,2.6065992354547824,0.84,2,-0.9459283792127109,0.2044499620436544,SAM,True
108,0.1868730616111496,2.0000000000000004,0.77,2,-0.9110656051009365,0.14847810293086178,SAM,True
109,0.6585181472420264,3.5877489615089466,0.85,2,-1.5126647383308574,0.26087241875140116,SAM,True
110,0.46653886385713633,3.681129333231806,0.89,2,-15.615382581632794,0.30128032634651064,SAM,True
0,0.3546490644367035,3.5516351129439907,0.91,1,-29.420122825664496,0.31649422940278243,SAM,True
1,0.3615973103010306,4.034580132496653,0.62,2,-16.81679363731658,0.2046742726182366,SAM,True
2,0.2567792365311646,3.5846625355820723,0.66,1,-37.98297170423037,0.22414126077950686,SAM,True
3,0.14598974296255085,2.0000000000000004,1.02,1,-5.770111307850733,0.22169782334787835,SAM,True
4,0.18254409809119362,3.5742520569495495,0.59,2,-54.75169077458395,0.1880231492052812,SAM,True
5,0.33819074433386037,3.854956168321097,0.75,1,-36.433760292110826,0.23513037854139854,SAM,True
6,0.15346269572994575,2.0000000000000004,0.88,2,-3.4789754374906927,0.1778371321297152,SAM,True
7,0.2456892010948994,3.589603841732197,0.74,2,-74.3298296795603,0.2653574161258149,SAM,True
8,0.7583279561547428,3.9932881922408034,0.88,1,-5.305767374750721,0.22817249072181534,SAM,True
9,0.4608566455844969,3.9533630404007014,0.88,1,-25.86909863302059,0.26539730578991466,SAM,True
10,0.11587684464618175,2.5410277875479546,0.59,1,-1.2560352111468407,0.1407160900717001,SAM,True
11,0.6047151881919316,3.710235585013434,0.95,1,-6.498071707286997,0.30067686139273936,SAM,True
12,0.461751406713882,3.8164781669335484,1.27,1,-43.68240884751219,0.39027062553945446,SAM,True
13,0.18761927323596492,2.0000000000000004,1.31,1,-8.300871262225836,0.2702937583438331,SAM,True
14,0.39753290899306903,3.899592601958121,0.71,1,-33.221189281650396,0.2209825669436897,SAM,True
15,0.11089316724506389,2.0000000000000004,1.02,2,-22.93316566235481,0.20874309265580432,SAM,True
16,0.3479978243760174,3.56529536332994,0.97,1,-38.42662461905843,0.350333420292932,SAM,True
17,0.19547921865237972,3.769329011965668,0.51,1,-45.170658823874376,0.1588830000722334,SAM,True
18,0.657707793846863,3.9792545952335594,0.78,2,-3.898083636348308,0.281574244739573,SAM,True
19,0.6046758618268578,3.738866398828458,1.22,2,-35.41377694882229,0.39743226392515735,SAM,True
20,0.44697459227041375,3.9086945930353343,0.95,1,-41.91329446160423,0.3221853458897829,SAM,True
21,0.2946449309277301,3.662764295224743,1.02,1,-352.8643614912314,0.3696979456020458,SAM,True
22,0.18203374937044167,3.510067748880677,0.8,2,-412.6812936470749,0.28703443424570435,SAM,True
23,0.42038643351928345,3.8049232203735586,1.18,2,-53.61539013238422,0.3706180057457359,SAM,True
24,0.4974398778742093,4.029658503048498,0.96,1,-10.144492029895407,0.2656047071182309,SAM,True
25,0.38010656257259223,3.60346466914077,0.96,2,-35.04226900941193,0.33671353267542803,SAM,True
26,0.713232621357231,4.239900219027333,0.61,2,-1.0749858221784532,0.17731380425011456,SAM,True
27,0.5843765173553015,3.6298407911544572,1.44,1,-28.506977089936342,0.5372307605485427,SAM,True
28,0.07407315150642885,2.5040554833840836,0.92,1,-10.712711932542685,0.23269065105019085,SAM,True
29,0.08481240496263616,2.4604187041024543,0.78,2,-6.108575556827658,0.18782006625095415,SAM,True
30,0.0711732957557146,2.0000000000000004,0.95,1,-124.63174073868471,0.20507370677947648,SAM,True
31,0.30561621613298906,3.7225315619779575,0.87,2,-325.4655201635808,0.2930195075468897,SAM,True
32,0.9075633531072017,4.226976700580992,1.3,2,-2.4982801981927154,0.30696829720235125,SAM,True
33,0.08648403102708582,2.4730068016041407,1.09,1,-17.225173838826606,0.29739235421638827,SAM,True
34,0.38827807651392915,2.5658790023268683,0.88,2,0.3969040658367442,0.19610538727118282,SAM,True
35,0.38966635115353987,3.7700429234339374,0.99,2,-159.89876175610112,0.32108547397106246,SAM,True
36,0.36526708069029795,3.877070011693168,0.84,1,-20.742219368596547,0.2418485086230733,SAM,True
37,0.09223192425688657,2.0000000000000004,0.67,1,-7.876315441463486,0.14874241157451415,SAM,True
38,0.24871749546205213,2.0000000000000004,0.99,2,-0.9407987614427915,0.19796720733878384,SAM,True
39,1.3656287506007572,4.1876919284824465,0.86,1,0.3608019604713707,0.24805981391455198,SAM,True
40,1.0163053221303209,4.235457469643023,1.05,2,-3.0210962425286665,0.2984209403500912,SAM,True
41,0.4957168978624545,3.6805757143448337,1.21,1,-20.210191626948927,0.3771457790841359,SAM,True
42,0.23456774965963947,2.590825595499776,1.04,2,-0.7850963697169231,0.20032834965423732,SAM,True
43,0.23224952183472364,2.4762730990321034,0.98,2,-2.087995466491912,0.23727762858007043,SAM,True
44,0.31229741860102755,2.0000000000000004,0.88,2,0.44702864476925963,0.14506767364131876,SAM,True
45,0.2488299227666338,3.5480721256595107,1.05,1,-597.3925708699114,0.3591510860024209,SAM,True
46,1.142649283764161,3.72430057674841,1.31,1,-1.4821530575781972,0.4332297351853579,SAM,True
47,0.3588011165517339,3.5974013919553194,1.12,1,-121.00511363202189,0.3923347187832144,SAM,True
48,0.4961782147031635,3.5920709201969285,1.27,2,-30.7784388385039,0.4243229442144356,SAM,True
49,0.2614110506156845,3.5980389711119605,0.9,2,-530.7721634325707,0.30775629973889274,SAM,True
50,0.12885252072847148,2.0000000000000004,0.99,1,-16.95385382140463,0.20546001863875954,SAM,True
51,0.5542375219169763,3.888641530024679,1.05,2,-53.481743490562074,0.31873944088240114,SAM,True
52,1.0007759051266152,5.196082521125217,0.84,2,0.7291328498424556,0.10743327836698047,SAM,True
53,0.08101281204939376,2.0000000000000004,1.12,1,-98.85374735994691,0.24052290342181304,SAM,True
54,0.15074543786480485,2.0000000000000004,1.04,2,-10.194163648001156,0.2125263344740043,SAM,True
55,0.13548447191579657,2.0000000000000004,0.81,2,-5.309634917682368,0.16904984724797503,SAM,True
56,0.14701051282577138,2.0000000000000004,1.39,2,-21.83529079049604,0.2981864213347111,SAM,True
57,0.6082760065256093,3.7788871185523782,1.36,2,-73.49962107387772,0.451122333612206,SAM,True
58,0.053630355736165376,2.0000000000000004,0.62,2,-78.56344074481045,0.12869314599247236,SAM,True
59,0.3390928395298354,3.818261173304598,0.74,2,-21.79230425305443,0.22553854816621557,SAM,True
60,1.0229881069871225,3.9745235809710264,0.74,1,0.19213929580413036,0.21182976011005522,SAM,True
61,0.08035872078792056,2.0000000000000004,0.74,1,-23.852711439764402,0.1610505627652251,SAM,True
62,0.506465603174385,3.9021931021395413,0.88,2,-24.229183044874066,0.2804972746327894,SAM,True
63,0.12570340110569067,2.0000000000000004,1.36,2,-51.004558098207056,0.28988108796092055,SAM,True
64,0.07014394613159101,2.0000000000000004,0.96,2,-161.19675448103254,0.20575070575711174,SAM,True
65,0.6403057477737545,3.641416819026172,1.1,1,-7.1554189500965375,0.3883006381006665,SAM,True
66,0.9363028575346475,4.395400028875153,1.04,2,-0.7327601208458636,0.19960733007264483,SAM,True
67,0.6605700633949778,4.1655520947172455,0.74,2,-4.682223084617527,0.19705858334858903,SAM,True
68,0.11739177424059688,2.0000000000000004,1.12,2,-27.07234959126904,0.24672894198322742,SAM,True
69,0.3115533669499639,2.131844904251614,0.79,1,0.48475049101731227,0.1425483025000032,SAM,True
70,0.5031736446623247,3.6952715035271613,0.79,2,-5.832878820393689,0.2688941962424138,SAM,True
71,0.2863264678648015,3.9072195632390683,0.65,1,-40.73093467733145,0.21214907579070127,SAM,True
72,0.4930734892594902,3.7623143862812034,1.18,2,-99.44154616752748,0.39788812580145605,SAM,True
73,0.21459718617679882,2.0000000000000004,0.89,2,-0.6810018563215621,0.1601238024270961,SAM,True
74,0.4167966067817853,3.7870247763426796,0.86,2,-32.525642831081754,0.30135182142326766,SAM,True
75,0.752797595473892,4.0745303176068,0.89,2,-4.4470619101923745,0.2654182580089734,SAM,True
76,0.15956233795071348,2.0000000000000004,0.65,2,-0.43829277705808933,0.10876561079359039,SAM,True
77,0.5210498671444893,3.9584625063170713,1.01,2,-31.26883777891279,0.3268231978002128,SAM,True
78,0.9111767782438791,4.488863003837273,0.98,2,0.8930223582797444,0.0810781930310096,SAM,True
79,0.22775561722913135,3.6249480330690784,0.7,1,-64.92683844059862,0.22035375145407726,SAM,True
80,0.32079194787284815,3.8479185739422435,0.76,2,-44.83764501311253,0.24925190178807502,SAM,True
81,0.391369057217232,3.6619110575493035,1.02,2,-85.19031186450547,0.3453351460656797,SAM,True
82,0.18623209183512288,3.4906076318276344,0.94,1,-1669.8988880513004,0.3333638928322805,SAM,True
83,0.10037377817940474,2.0000000000000004,0.8,2,-10.251255273091834,0.16930988061017188,SAM,True
84,0.11560292208508392,2.0000000000000004,0.93,1,-11.018709460697567,0.20829070364308508,SAM,True
85,0.24062895108464935,3.780101789013371,0.51,2,-17.142311818864314,0.16645183362551713,SAM,True
86,0.1804226431488207,3.5844388914113883,0.69,1,-648.1628929150295,0.23987871691333582,SAM,True
87,0.26970134230572135,3.6814428861954,0.82,2,-113.36937172332576,0.2993867403765364,SAM,True
88,0.25366270679382513,3.7914340827053867,0.67,2,-65.31639566594309,0.2391067290302935,SAM,True
89,0.5580519720335686,3.9358353907425943,0.91,2,-17.43682038143013,0.30365812049383817,SAM,True
90,0.13723551574663662,2.0000000000000004,1.16,2,-14.016321184809964,0.24645693171943106,SAM,True
91,0.2933445016993726,3.5983733823286497,0.96,2,-82.49458698355004,0.3598600692847376,SAM,True
92,0.11746200191329795,2.0000000000000004,1.01,2,-17.505221574349676,0.20967056202740542,SAM,True
93,0.9448101773780153,4.215275410143584,0.72,1,-0.34425161902265233,0.2110288149600373,SAM,True
94,0.1279437087316328,2.0000000000000004,0.58,2,-1.6978626786225415,0.1195233465493216,SAM,True
95,0.519732534815264,3.7511666279440927,0.96,2,-23.48306877083362,0.303818730576489,SAM,True
96,0.9539354464694217,4.147314637558588,0.71,1,-0.35576283485458404,0.2562417836476833,SAM,True
97,0.430166855276224,3.77171417371022,0.96,1,-55.67764249182438,0.32813272347960615,SAM,True
98,0.32072681494416516,3.6768689480195746,1.09,2,-244.19588229789431,0.4009705624875127,SAM,True
99,0.7533216333615472,4.159802005444023,0.9,2,-5.068317643681165,0.26230246938230883,SAM,True
100,0.4489876792795869,2.0000000000000004,0.9,1,0.6784052357976544,0.1544170160579919,SAM,True
101,0.2556939071844122,2.0000000000000004,1.15,1,-1.185156221583613,0.2310424961949872,SAM,True
102,0.11402942052075425,2.0000000000000004,1.0,2,-14.913520238972382,0.2136720160208383,SAM,True
103,0.5767689228947657,3.764825721601541,1.08,1,-21.954269884578622,0.3649719801724581,SAM,True
104,0.25381311019395575,3.5118338104512143,0.93,2,-125.89861060744754,0.3185724922516259,SAM,True
